PLAYER_NAME,PLAYER_NORM,team_pp,def_league,season_avg,games,category,prop_norm,team_slate,TEAM,rank_on_team,leader_side,PLAYER_NAME_split,league,def_bucket,n_games,n,n_elite,n_weak,over_rate,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,def_boost_hist,overperform_vs_weak,fades_vs_elite,player
Julián Vignolo,julian vignolo,TOULOUSE,Ligue 1,4.2,5,passes,passes,TOULOUSE,TOULOUSE,2,bottom,Julián Vignolo,Ligue 1,elite,2,2,1,0,1.0,8.708333333333334,7.666666666666667,,,,,1.0,,,False,False,Julián Vignolo
Jacen Russell-Rowe,jacen russell-rowe,TOULOUSE,Ligue 1,11.2,5,passes,passes,TOULOUSE,TOULOUSE,3,bottom,Jacen Russell-Rowe,Ligue 1,elite,2,2,1,0,0.5,-1.541666666666667,-10.333333333333334,,,,,0.0,,,False,False,Jacen Russell-Rowe
Guillaume Restes,guillaume restes,TOULOUSE,Ligue 1,33.2,5,passes,passes,TOULOUSE,TOULOUSE,1,top,Guillaume Restes,Ligue 1,elite,2,2,1,0,1.0,10.75,18.0,,,,,1.0,,,False,False,Guillaume Restes
Yann Gboho,yann gboho,TOULOUSE,Ligue 1,23.666666666666668,6,passes,passes,TOULOUSE,TOULOUSE,2,top,Yann Gboho,Ligue 1,elite,3,3,2,0,1.0,6.966666666666666,7.25,,,,,1.0,,,False,False,Yann Gboho
Rafik Messali,rafik messali,TOULOUSE,Ligue 1,21.5,8,passes,passes,TOULOUSE,TOULOUSE,3,top,Rafik Messali,Ligue 1,unknown,6,6,1,0,0.3333333333333333,-1.9291666666666665,-5.0,,1.6500000000000004,,,0.0,,,False,False,Rafik Messali
Ilyas Azizi,ilyas azizi,TOULOUSE,Ligue 1,0.0,6,saves,saves,TOULOUSE,TOULOUSE,1,bottom,Ilyas Azizi,Ligue 1,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ilyas Azizi
Jacen Russell-Rowe,jacen russell-rowe,TOULOUSE,Ligue 1,0.0,5,saves,saves,TOULOUSE,TOULOUSE,2,bottom,Jacen Russell-Rowe,Ligue 1,elite,2,2,1,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Jacen Russell-Rowe
Julián Vignolo,julian vignolo,TOULOUSE,Ligue 1,0.0,5,saves,saves,TOULOUSE,TOULOUSE,3,bottom,Julián Vignolo,Ligue 1,elite,2,2,1,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Julián Vignolo
Guillaume Restes,guillaume restes,TOULOUSE,Ligue 1,2.875,8,saves,saves,TOULOUSE,TOULOUSE,1,top,Guillaume Restes,Ligue 1,elite,5,5,3,0,0.6,0.5452380952380953,-0.9246031746031745,,2.5,,,0.3333333333333333,,,False,True,Guillaume Restes
Ilyas Azizi,ilyas azizi,TOULOUSE,Ligue 1,0.0,6,saves,saves,TOULOUSE,TOULOUSE,2,top,Ilyas Azizi,Ligue 1,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ilyas Azizi
Jacen Russell-Rowe,jacen russell-rowe,TOULOUSE,Ligue 1,0.0,5,saves,saves,TOULOUSE,TOULOUSE,3,top,Jacen Russell-Rowe,Ligue 1,elite,2,2,1,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Jacen Russell-Rowe
Guillaume Restes,guillaume restes,TOULOUSE,Ligue 1,0.0,8,shots,shots,TOULOUSE,TOULOUSE,1,bottom,Guillaume Restes,Ligue 1,elite,5,5,3,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Guillaume Restes
Mark McKenzie,mark mckenzie,TOULOUSE,Ligue 1,0.0,5,shots,shots,TOULOUSE,TOULOUSE,2,bottom,Mark McKenzie,Ligue 1,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Mark McKenzie
Rafik Messali,rafik messali,TOULOUSE,Ligue 1,0.0,11,shots,shots,TOULOUSE,TOULOUSE,3,bottom,Rafik Messali,Ligue 1,elite,9,9,3,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Rafik Messali
Santiago Hidalgo,santiago hidalgo,TOULOUSE,Ligue 1,2.0,8,shots,shots,TOULOUSE,TOULOUSE,1,top,Santiago Hidalgo,Ligue 1,elite,6,6,4,0,0.6666666666666666,0.5446428571428572,1.8229166666666667,,-1.8571428571428572,-0.8712466073472047,,1.0,,,False,False,Santiago Hidalgo
Christ Tapé,christ tape,TOULOUSE,Ligue 1,1.8,5,shots,shots,TOULOUSE,TOULOUSE,2,top,Christ Tapé,Ligue 1,elite,2,2,1,0,0.0,-0.5,-1.0,,0.0,,,0.0,,,False,False,Christ Tapé
Yann Gboho,yann gboho,TOULOUSE,Ligue 1,1.625,8,shots,shots,TOULOUSE,TOULOUSE,3,top,Yann Gboho,Ligue 1,elite,5,5,3,0,0.2,-0.6947619047619048,0.18333333333333326,,-1.8571428571428572,,,0.3333333333333333,,,False,False,Yann Gboho
Alexis Vossah,alexis vossah,TOULOUSE,Ligue 1,0.0,6,shots_on_target,shots_on_target,TOULOUSE,TOULOUSE,1,bottom,Alexis Vossah,Ligue 1,elite,4,4,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Alexis Vossah
Guillaume Restes,guillaume restes,TOULOUSE,Ligue 1,0.0,8,shots_on_target,shots_on_target,TOULOUSE,TOULOUSE,2,bottom,Guillaume Restes,Ligue 1,elite,5,5,3,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Guillaume Restes
Mark McKenzie,mark mckenzie,TOULOUSE,Ligue 1,0.0,5,shots_on_target,shots_on_target,TOULOUSE,TOULOUSE,3,bottom,Mark McKenzie,Ligue 1,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Mark McKenzie
Santiago Hidalgo,santiago hidalgo,TOULOUSE,Ligue 1,1.125,8,shots_on_target,shots_on_target,TOULOUSE,TOULOUSE,1,top,Santiago Hidalgo,Ligue 1,elite,6,6,4,0,0.3333333333333333,0.45436507936507936,1.1458333333333335,,-0.8571428571428571,-0.5582680922590483,,0.5,,,False,False,Santiago Hidalgo
Jacen Russell-Rowe,jacen russell-rowe,TOULOUSE,Ligue 1,1.0,8,shots_on_target,shots_on_target,TOULOUSE,TOULOUSE,2,top,Jacen Russell-Rowe,Ligue 1,elite,5,5,3,0,0.6,0.2538095238095238,0.17857142857142852,,0.33333333333333337,,,0.3333333333333333,,,False,False,Jacen Russell-Rowe
Christ Tapé,christ tape,TOULOUSE,Ligue 1,0.6,5,shots_on_target,shots_on_target,TOULOUSE,TOULOUSE,3,top,Christ Tapé,Ligue 1,elite,2,2,1,0,1.0,0.5833333333333334,0.5,,0.6666666666666667,,,1.0,,,False,False,Christ Tapé
Guillaume Restes,guillaume restes,TOULOUSE,Ligue 1,0.0,5,tackles,tackles,TOULOUSE,TOULOUSE,1,bottom,Guillaume Restes,Ligue 1,elite,2,2,1,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Guillaume Restes
Ilyas Azizi,ilyas azizi,TOULOUSE,Ligue 1,0.16666666666666666,6,tackles,tackles,TOULOUSE,TOULOUSE,2,bottom,Ilyas Azizi,Ligue 1,elite,4,4,2,1,0.0,-0.475,-0.45,-0.6666666666666666,,,0.0,0.0,-0.21666666666666662,-0.21666666666666662,False,True,Ilyas Azizi
Jacen Russell-Rowe,jacen russell-rowe,TOULOUSE,Ligue 1,0.4,5,tackles,tackles,TOULOUSE,TOULOUSE,3,bottom,Jacen Russell-Rowe,Ligue 1,elite,2,2,1,0,0.5,0.20833333333333334,-0.3333333333333333,,,,,0.0,,,False,False,Jacen Russell-Rowe
Santiago Hidalgo,santiago hidalgo,TOULOUSE,Ligue 1,2.0,5,tackles,tackles,TOULOUSE,TOULOUSE,1,top,Santiago Hidalgo,Ligue 1,elite,3,3,2,0,0.0,-2.1611111111111114,-2.041666666666667,,,,,0.0,,,False,True,Santiago Hidalgo
Yann Gboho,yann gboho,TOULOUSE,Ligue 1,1.3333333333333333,6,tackles,tackles,TOULOUSE,TOULOUSE,2,top,Yann Gboho,Ligue 1,elite,3,3,2,0,0.3333333333333333,0.1333333333333333,1.0,,,,,0.5,,,False,False,Yann Gboho
Rafik Messali,rafik messali,TOULOUSE,Ligue 1,1.125,8,tackles,tackles,TOULOUSE,TOULOUSE,3,top,Rafik Messali,Ligue 1,unknown,6,6,1,0,0.16666666666666666,-0.041666666666666664,0.0,,0.0,,,0.0,,,False,False,Rafik Messali
Bruno Caicedo,bruno caicedo,VANCOUVER WHITECAPS,MLS,0.0,5,assists,assists,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,1,bottom,Bruno Caicedo,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Bruno Caicedo
Cheick Sabaly,cheick sabaly,VANCOUVER WHITECAPS,MLS,0.0,5,assists,assists,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,2,bottom,Cheick Sabaly,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Cheick Sabaly
Emmanuel Sabbi,emmanuel sabbi,VANCOUVER WHITECAPS,MLS,0.0,5,assists,assists,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,3,bottom,Emmanuel Sabbi,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Emmanuel Sabbi
Thomas Müller,thomas muller,VANCOUVER WHITECAPS,MLS,0.6,5,assists,assists,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,1,top,Thomas Müller,MLS,elite,2,2,1,0,0.5,-0.08333333333333331,-0.6666666666666666,,0.5,,,0.0,,,False,False,Thomas Müller
Andrés Cubas,andres cubas,VANCOUVER WHITECAPS,MLS,0.2,5,assists,assists,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,2,top,Andrés Cubas,MLS,elite,2,2,1,0,0.0,-0.29166666666666663,-0.3333333333333333,,-0.25,,,0.0,,,False,False,Andrés Cubas
Oliver Larraz,oliver larraz,VANCOUVER WHITECAPS,MLS,0.2,5,assists,assists,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,3,top,Oliver Larraz,MLS,elite,2,2,1,0,0.0,-0.29166666666666663,-0.3333333333333333,,-0.25,,,0.0,,,False,False,Oliver Larraz
Andrés Cubas,andres cubas,VANCOUVER WHITECAPS,MLS,0.0,5,goals,goals,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,1,bottom,Andrés Cubas,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Andrés Cubas
Cheick Sabaly,cheick sabaly,VANCOUVER WHITECAPS,MLS,0.0,5,goals,goals,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,2,bottom,Cheick Sabaly,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Cheick Sabaly
Isaac Boehmer,isaac boehmer,VANCOUVER WHITECAPS,MLS,0.0,5,goals,goals,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,3,bottom,Isaac Boehmer,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Isaac Boehmer
Bruno Caicedo,bruno caicedo,VANCOUVER WHITECAPS,MLS,0.4,5,goals,goals,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,1,top,Bruno Caicedo,MLS,elite,2,2,1,0,0.5,0.20833333333333334,-0.3333333333333333,,0.75,,,0.0,,,False,False,Bruno Caicedo
Emmanuel Sabbi,emmanuel sabbi,VANCOUVER WHITECAPS,MLS,0.4,5,goals,goals,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,2,top,Emmanuel Sabbi,MLS,elite,2,2,1,0,0.5,0.08333333333333337,0.6666666666666667,,-0.5,,,1.0,,,False,False,Emmanuel Sabbi
Rayan Elloumi,rayan elloumi,VANCOUVER WHITECAPS,MLS,0.2,5,goals,goals,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,3,top,Rayan Elloumi,MLS,elite,2,2,1,0,0.0,-0.29166666666666663,-0.3333333333333333,,-0.25,,,0.0,,,False,False,Rayan Elloumi
Isaac Boehmer,isaac boehmer,VANCOUVER WHITECAPS,MLS,0.0,5,saves,saves,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,1,bottom,Isaac Boehmer,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Isaac Boehmer
Yohei Takaoka,yohei takaoka,VANCOUVER WHITECAPS,MLS,2.4,5,saves,saves,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,2,bottom,Yohei Takaoka,MLS,elite,2,2,1,0,1.0,2.4583333333333335,1.6666666666666667,,3.25,,,1.0,,,False,False,Yohei Takaoka
Yohei Takaoka,yohei takaoka,VANCOUVER WHITECAPS,MLS,2.4,5,saves,saves,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,1,top,Yohei Takaoka,MLS,elite,2,2,1,0,1.0,2.4583333333333335,1.6666666666666667,,3.25,,,1.0,,,False,False,Yohei Takaoka
Isaac Boehmer,isaac boehmer,VANCOUVER WHITECAPS,MLS,0.0,5,saves,saves,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,2,top,Isaac Boehmer,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Isaac Boehmer
Isaac Boehmer,isaac boehmer,VANCOUVER WHITECAPS,MLS,0.0,5,shots,shots,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,1,bottom,Isaac Boehmer,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Isaac Boehmer
Sam Adekugbe,sam adekugbe,VANCOUVER WHITECAPS,MLS,0.0,5,shots,shots,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,2,bottom,Sam Adekugbe,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Sam Adekugbe
Tate Johnson,tate johnson,VANCOUVER WHITECAPS,MLS,0.0,5,shots,shots,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,3,bottom,Tate Johnson,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Tate Johnson
Emmanuel Sabbi,emmanuel sabbi,VANCOUVER WHITECAPS,MLS,2.4,5,shots,shots,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,1,top,Emmanuel Sabbi,MLS,elite,2,2,1,0,1.0,2.5833333333333335,0.6666666666666667,,4.5,,,1.0,,,False,False,Emmanuel Sabbi
Ryan Gauld,ryan gauld,VANCOUVER WHITECAPS,MLS,2.4,5,shots,shots,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,2,top,Ryan Gauld,MLS,elite,2,2,1,0,1.0,1.7916666666666665,0.33333333333333326,,3.25,,,1.0,,,False,False,Ryan Gauld
Rayan Elloumi,rayan elloumi,VANCOUVER WHITECAPS,MLS,1.4,5,shots,shots,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,3,top,Rayan Elloumi,MLS,elite,2,2,1,0,0.5,-0.7083333333333334,0.33333333333333326,,-1.75,,,1.0,,,False,False,Rayan Elloumi
Andrés Cubas,andres cubas,VANCOUVER WHITECAPS,MLS,0.0,5,shots_on_target,shots_on_target,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,1,bottom,Andrés Cubas,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Andrés Cubas
Isaac Boehmer,isaac boehmer,VANCOUVER WHITECAPS,MLS,0.0,5,shots_on_target,shots_on_target,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,2,bottom,Isaac Boehmer,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Isaac Boehmer
Mathías Laborda,mathias laborda,VANCOUVER WHITECAPS,MLS,0.0,5,shots_on_target,shots_on_target,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,3,bottom,Mathías Laborda,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Mathías Laborda
Emmanuel Sabbi,emmanuel sabbi,VANCOUVER WHITECAPS,MLS,1.2,5,shots_on_target,shots_on_target,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,1,top,Emmanuel Sabbi,MLS,elite,2,2,1,0,0.0,-0.29166666666666663,-0.33333333333333326,,-0.25,,,0.0,,,False,False,Emmanuel Sabbi
Ryan Gauld,ryan gauld,VANCOUVER WHITECAPS,MLS,1.0,5,shots_on_target,shots_on_target,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,2,top,Ryan Gauld,MLS,elite,2,2,1,0,0.5,1.7083333333333333,-0.3333333333333333,,3.75,,,0.0,,,False,False,Ryan Gauld
Bruno Caicedo,bruno caicedo,VANCOUVER WHITECAPS,MLS,0.8,5,shots_on_target,shots_on_target,VANCOUVER WHITECAPS,VANCOUVER WHITECAPS,3,top,Bruno Caicedo,MLS,elite,2,2,1,0,0.5,-0.375,-1.0,,0.25,,,0.0,,,False,False,Bruno Caicedo
Gerard Moreno,gerard moreno,VILLARREAL,LaLiga,0.0,5,assists,assists,VILLARREAL,VILLARREAL,1,bottom,Gerard Moreno,LaLiga,elite,7,7,3,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Gerard Moreno
Juan Foyth,juan foyth,VILLARREAL,LaLiga,0.0,7,assists,assists,VILLARREAL,VILLARREAL,2,bottom,Juan Foyth,LaLiga,elite,8,8,5,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Juan Foyth
Santi Comesaña,santi comesana,VILLARREAL,LaLiga,0.14285714285714285,7,assists,assists,VILLARREAL,VILLARREAL,3,bottom,Santi Comesaña,LaLiga,elite,9,9,4,1,0.0,-0.1688752605419272,-0.16765873015873012,-0.09090909090909091,,0.4936994633964891,0.0,0.0,0.0767496392496392,0.0767496392496392,False,False,Santi Comesaña
Santi Comesaña,santi comesana,VILLARREAL,LaLiga,0.14285714285714285,7,assists,assists,VILLARREAL,VILLARREAL,1,top,Santi Comesaña,LaLiga,elite,9,9,4,1,0.0,-0.1688752605419272,-0.16765873015873012,-0.09090909090909091,,0.4936994633964891,0.0,0.0,0.0767496392496392,0.0767496392496392,False,False,Santi Comesaña
Gerard Moreno,gerard moreno,VILLARREAL,LaLiga,0.0,5,assists,assists,VILLARREAL,VILLARREAL,2,top,Gerard Moreno,LaLiga,elite,7,7,3,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Gerard Moreno
Juan Foyth,juan foyth,VILLARREAL,LaLiga,0.0,7,assists,assists,VILLARREAL,VILLARREAL,3,top,Juan Foyth,LaLiga,elite,8,8,5,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Juan Foyth
Pau Navarro,pau navarro,VILLARREAL,LaLiga,8.4,5,passes,passes,VILLARREAL,VILLARREAL,1,bottom,Pau Navarro,LaLiga,elite,4,4,2,0,0.0,-16.945833333333333,-14.933333333333334,,,,,0.0,,,False,True,Pau Navarro
Georges Mikautadze,georges mikautadze,VILLARREAL,LaLiga,18.8,5,passes,passes,VILLARREAL,VILLARREAL,2,bottom,Georges Mikautadze,LaLiga,elite,4,4,2,0,0.75,5.95,6.233333333333334,,,,,0.5,,,False,False,Georges Mikautadze
Gerard Moreno,gerard moreno,VILLARREAL,LaLiga,25.0,5,passes,passes,VILLARREAL,VILLARREAL,3,bottom,Gerard Moreno,LaLiga,unknown,3,3,1,0,0.3333333333333333,-2.7944444444444443,-12.25,,,,,0.0,,,False,False,Gerard Moreno
Juan Foyth,juan foyth,VILLARREAL,LaLiga,49.714285714285715,7,passes,passes,VILLARREAL,VILLARREAL,1,top,Juan Foyth,LaLiga,elite,6,6,3,0,0.6666666666666666,15.428968253968256,0.719047619047617,,,,,0.3333333333333333,,,False,False,Juan Foyth
Santi Comesaña,santi comesana,VILLARREAL,LaLiga,39.42857142857143,7,passes,passes,VILLARREAL,VILLARREAL,2,top,Santi Comesaña,LaLiga,unknown,5,5,2,0,0.6,3.958571428571429,13.625,,,,,1.0,,,False,False,Santi Comesaña
Gerard Moreno,gerard moreno,VILLARREAL,LaLiga,25.0,5,passes,passes,VILLARREAL,VILLARREAL,3,top,Gerard Moreno,LaLiga,unknown,3,3,1,0,0.3333333333333333,-2.7944444444444443,-12.25,,,,,0.0,,,False,False,Gerard Moreno
Georges Mikautadze,georges mikautadze,VILLARREAL,LaLiga,0.0,5,saves,saves,VILLARREAL,VILLARREAL,1,bottom,Georges Mikautadze,LaLiga,elite,4,4,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Georges Mikautadze
Gerard Moreno,gerard moreno,VILLARREAL,LaLiga,0.0,5,saves,saves,VILLARREAL,VILLARREAL,2,bottom,Gerard Moreno,LaLiga,unknown,3,3,1,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Gerard Moreno
Juan Foyth,juan foyth,VILLARREAL,LaLiga,0.0,7,saves,saves,VILLARREAL,VILLARREAL,3,bottom,Juan Foyth,LaLiga,elite,6,6,3,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Juan Foyth
Georges Mikautadze,georges mikautadze,VILLARREAL,LaLiga,0.0,5,saves,saves,VILLARREAL,VILLARREAL,1,top,Georges Mikautadze,LaLiga,elite,4,4,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Georges Mikautadze
Gerard Moreno,gerard moreno,VILLARREAL,LaLiga,0.0,5,saves,saves,VILLARREAL,VILLARREAL,2,top,Gerard Moreno,LaLiga,unknown,3,3,1,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Gerard Moreno
Juan Foyth,juan foyth,VILLARREAL,LaLiga,0.0,7,saves,saves,VILLARREAL,VILLARREAL,3,top,Juan Foyth,LaLiga,elite,6,6,3,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Juan Foyth
Pau Navarro,pau navarro,VILLARREAL,LaLiga,0.0,5,shots,shots,VILLARREAL,VILLARREAL,1,bottom,Pau Navarro,LaLiga,elite,8,8,4,1,0.125,0.125,0.0,1.0,,0.997177527534851,1.0,0.0,1.0,1.0,False,False,Pau Navarro
Juan Foyth,juan foyth,VILLARREAL,LaLiga,0.5714285714285714,7,shots,shots,VILLARREAL,VILLARREAL,2,bottom,Juan Foyth,LaLiga,elite,8,8,5,0,0.25,0.95,0.72,,,-0.7905694150420949,,0.2,,,False,False,Juan Foyth
Santi Comesaña,santi comesana,VILLARREAL,LaLiga,0.5714285714285714,7,shots,shots,VILLARREAL,VILLARREAL,3,bottom,Santi Comesaña,LaLiga,elite,9,9,4,1,0.1111111111111111,-0.41624178290844965,-0.6706349206349205,0.6363636363636364,,0.9167556577806346,1.0,0.0,1.3069985569985567,1.3069985569985567,False,True,Santi Comesaña
Georges Mikautadze,georges mikautadze,VILLARREAL,LaLiga,2.6,5,shots,shots,VILLARREAL,VILLARREAL,1,top,Georges Mikautadze,LaLiga,elite,8,8,4,1,0.5,-0.5531250000000001,0.15208333333333324,-1.2000000000000002,,-0.297350277846154,0.0,0.75,-1.3520833333333333,-1.3520833333333333,False,False,Georges Mikautadze
Gerard Moreno,gerard moreno,VILLARREAL,LaLiga,1.2,5,shots,shots,VILLARREAL,VILLARREAL,2,top,Gerard Moreno,LaLiga,elite,7,7,3,1,0.2857142857142857,0.06235827664399093,0.5714285714285714,-1.4444444444444444,,,0.0,0.3333333333333333,-2.015873015873016,-2.015873015873016,False,False,Gerard Moreno
Juan Foyth,juan foyth,VILLARREAL,LaLiga,0.5714285714285714,7,shots,shots,VILLARREAL,VILLARREAL,3,top,Juan Foyth,LaLiga,elite,8,8,5,0,0.25,0.95,0.72,,,-0.7905694150420949,,0.2,,,False,False,Juan Foyth
Pau Navarro,pau navarro,VILLARREAL,LaLiga,0.0,5,shots_on_target,shots_on_target,VILLARREAL,VILLARREAL,1,bottom,Pau Navarro,LaLiga,elite,8,8,4,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Pau Navarro
Santi Comesaña,santi comesana,VILLARREAL,LaLiga,0.0,7,shots_on_target,shots_on_target,VILLARREAL,VILLARREAL,2,bottom,Santi Comesaña,LaLiga,elite,9,9,4,1,0.1111111111111111,0.1111111111111111,0.0,1.0,,0.997177527534851,1.0,0.0,1.0,1.0,False,False,Santi Comesaña
Juan Foyth,juan foyth,VILLARREAL,LaLiga,0.14285714285714285,7,shots_on_target,shots_on_target,VILLARREAL,VILLARREAL,3,bottom,Juan Foyth,LaLiga,elite,8,8,5,0,0.25,0.2375,0.18,,,-0.7905694150420949,,0.2,,,False,False,Juan Foyth
Georges Mikautadze,georges mikautadze,VILLARREAL,LaLiga,1.4,5,shots_on_target,shots_on_target,VILLARREAL,VILLARREAL,1,top,Georges Mikautadze,LaLiga,elite,8,8,4,1,0.0,-1.183482142857143,-0.9770833333333333,-1.5,,-0.2740188346230483,0.0,0.0,-0.5229166666666667,-0.5229166666666667,False,True,Georges Mikautadze
Gerard Moreno,gerard moreno,VILLARREAL,LaLiga,0.6,5,shots_on_target,shots_on_target,VILLARREAL,VILLARREAL,2,top,Gerard Moreno,LaLiga,elite,7,7,3,1,0.5714285714285714,-0.08061224489795916,0.3952380952380952,-0.6666666666666666,,,0.0,1.0,-1.061904761904762,-1.061904761904762,False,False,Gerard Moreno
Juan Foyth,juan foyth,VILLARREAL,LaLiga,0.14285714285714285,7,shots_on_target,shots_on_target,VILLARREAL,VILLARREAL,3,top,Juan Foyth,LaLiga,elite,8,8,5,0,0.25,0.2375,0.18,,,-0.7905694150420949,,0.2,,,False,False,Juan Foyth
Georges Mikautadze,georges mikautadze,VILLARREAL,LaLiga,0.0,5,tackles,tackles,VILLARREAL,VILLARREAL,1,bottom,Georges Mikautadze,LaLiga,elite,4,4,2,0,0.0,-0.2375,-0.26666666666666666,,,,,0.0,,,False,False,Georges Mikautadze
Gerard Moreno,gerard moreno,VILLARREAL,LaLiga,0.4,5,tackles,tackles,VILLARREAL,VILLARREAL,2,bottom,Gerard Moreno,LaLiga,unknown,3,3,1,0,0.6666666666666666,0.5166666666666667,-0.25,,,,,0.0,,,False,False,Gerard Moreno
Pau Navarro,pau navarro,VILLARREAL,LaLiga,0.4,5,tackles,tackles,VILLARREAL,VILLARREAL,3,bottom,Pau Navarro,LaLiga,elite,4,4,2,0,0.0,-0.6166666666666667,-0.4,,,,,0.0,,,False,True,Pau Navarro
Juan Foyth,juan foyth,VILLARREAL,LaLiga,1.5714285714285714,7,tackles,tackles,VILLARREAL,VILLARREAL,1,top,Juan Foyth,LaLiga,elite,6,6,3,0,0.5,0.2617063492063493,-0.5738095238095238,,,,,0.3333333333333333,,,False,True,Juan Foyth
Santi Comesaña,santi comesana,VILLARREAL,LaLiga,1.1428571428571428,7,tackles,tackles,VILLARREAL,VILLARREAL,2,top,Santi Comesaña,LaLiga,unknown,5,5,2,0,0.8,0.8800000000000001,-0.33333333333333337,,,,,0.5,,,False,True,Santi Comesaña
Gerard Moreno,gerard moreno,VILLARREAL,LaLiga,0.4,5,tackles,tackles,VILLARREAL,VILLARREAL,3,top,Gerard Moreno,LaLiga,unknown,3,3,1,0,0.6666666666666666,0.5166666666666667,-0.25,,,,,0.0,,,False,False,Gerard Moreno
Albert Eames,albert eames,WATFORD,Championship,0.0,5,assists,assists,WATFORD,WATFORD,1,bottom,Albert Eames,Championship,elite,3,3,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Albert Eames
